link,date,price,rooms,full_address,latitude,longitude,city_district,state,city,road,house_number,floor,total_floors,housing_type,total_area,living_area,kitchen_area,ceiling_height,repair,house_year,house_type,windows_view,bathrooms_num,parking,elevators_num,balcony_num,schools,hospitals,grocery_stores,kindergartens
https://ulyanovsk.cian.ru/sale/flat/299118365/,2024-03-18 10:40:00,2940000,2,"Ульяновская область, Ульяновск, р-н Железнодорожный, Хрустальная ул., 28",54.260204,48.3338188,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,Хрустальная улица,28,4,9,1,43.1,,6.0,,,1975,1,,1,,1,1,9,3,22,16
https://ulyanovsk.cian.ru/sale/flat/287457735/,2024-03-07 21:43:00,2100000,2,"Ульяновская область, Ульяновск, р-н Железнодорожный, ул. Луначарского, 13",54.2640805,48.3321782027442,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,улица Луначарского,13,4,4,1,40.0,,,,,1961,1,2,1,,1,1,10,3,21,13
https://ulyanovsk.cian.ru/sale/flat/290277612/,2024-03-19 19:55:00,2550000,2,"Ульяновская область, Ульяновск, р-н Ленинский, просп. Нариманова, 100",54.34880545,48.368743553131694,Ленинский район,Ulyanovsk Oblast,Ulyanovsk,проспект Нариманова,100,5,5,1,41.6,29.0,6.0,2.6,3,1965,1,1,,,,,3,,13,7
https://ulyanovsk.cian.ru/sale/flat/292435738/,2024-03-18 06:40:00,3500000,2,"Ульяновская область, Ульяновск, Отрадная ул., 5",54.26540435,48.298936720794174,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,Отрадная улица,5,7,10,1,54.0,39.0,9.0,,3,1997,4,2,1,,,1,4,1,17,8
https://ulyanovsk.cian.ru/sale/flat/298374276/,2024-02-09 15:26:00,3590000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Аблукова, 73",54.317832300000006,48.36687844604167,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Аблукова,73,5,12,1,42.0,,,,,1979,1,,,,,,4,2,7,8
https://ulyanovsk.cian.ru/sale/flat/294523447/,2024-03-18 23:12:00,2700000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Рябикова, 100",54.27139765,48.285930811870074,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Рябикова,100,5,5,1,45.3,,6.5,,3,1973,4,,1,,,1,11,2,35,12
https://ulyanovsk.cian.ru/sale/flat/299446154/,2024-03-18 14:40:00,2300000,2,"Ульяновская область, Ульяновск, р-н Железнодорожный, ул. Варейкиса, 1",54.257566,48.3232531854277,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,улица Варейкиса,1,5,5,1,42.9,26.5,6.7,2.5,,1968,4,2,1,,,1,8,3,22,15
https://ulyanovsk.cian.ru/sale/flat/298873865/,2024-02-22 14:41:00,2850000,2,"Ульяновская область, Ульяновск, р-н Железнодорожный, Кольцевая ул., 40",54.2575036,48.3424991,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,Кольцевая улица,,5,5,1,44.3,,,2.54,3,1971,5,2,1,1,,1,6,3,12,13
https://ulyanovsk.cian.ru/sale/flat/298393489/,2024-03-18 14:03:00,3820000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, бул. Знаний, 4",,,,,,,,9,9,1,44.5,25.0,10.0,2.7,,2022,4,2,1,1,1,1,,,,
https://ulyanovsk.cian.ru/sale/flat/299698025/,2024-03-17 22:54:00,2400000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, Московское ш., 77",54.30630085,48.345181020341776,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,Московское шоссе,77,5,5,1,45.2,,6.0,,,1967,4,,1,,,1,9,1,14,10
