link,date,price,rooms,full_address,latitude,longitude,city_district,state,city,road,house_number,floor,total_floors,housing_type,total_area,living_area,kitchen_area,ceiling_height,repair,house_year,house_type,windows_view,bathrooms_num,parking,elevators_num,balcony_num,schools,hospitals,grocery_stores,kindergartens
https://samara.cian.ru/sale/flat/299293550/,2024-03-05 17:54:00,6440000,2,"Самарская область, Самара, р-н Промышленный, мкр. Юнгородок, Береговая ул., 8Г",53.20219505,50.287357039790166,,Samara Oblast,Samara,Береговая улица,8Г,2,3,1,46.0,32.2,6.5,,3,1976,4,1,1,,,,2,,5,1
https://samara.cian.ru/sale/flat/295412358/,2024-02-28 20:27:00,6900000,2,"Самарская область, Самара, р-н Красноглинский, мкр. Красный пахарь, Мехзавод поселок, 1-й квартал, 39",,,,,,,,7,12,1,52.3,,,,2,2017,,,2,1,1,2,,,,
https://samara.cian.ru/sale/flat/298750240/,2024-02-19 18:24:00,6600000,2,"Самарская область, Самара, р-н Куйбышевский, мкр. Сухая Самарка, Белорусская ул., 26",53.14874545,50.06312374409234,,Samara Oblast,Samara,Белорусская улица,26,3,23,1,76.5,35.5,18.0,2.55,,2023,3,,1,1,3,2,1,,6,4
https://samara.cian.ru/sale/flat/296670804/,2024-03-19 19:10:00,6800000,2,"Самарская область, Самара, р-н Железнодорожный, Красноармейская ул., 125А",53.186713499999996,50.12302400516848,,Samara Oblast,Samara,Krasnoarmeyskaya Street,125А,1,5,1,50.0,38.0,7.0,,2,1965,1,,,,,,7,5,17,7
https://samara.cian.ru/sale/flat/299333018/,2024-03-06 16:17:00,6900000,2,"Самарская область, Самара, р-н Куйбышевский, мкр. Сухая Самарка, Белорусская ул., 26",53.14874545,50.06312374409234,,Samara Oblast,Samara,Белорусская улица,26,18,25,1,68.7,35.6,17.6,2.7,,2023,3,2,1,1,4,2,1,,6,4
https://samara.cian.ru/sale/flat/299278147/,2024-03-05 13:12:00,6700000,2,"Самарская область, Самара, р-н Промышленный, мкр. Юнгородок, Береговая ул., 6",53.200637650000004,50.2882451,,Samara Oblast,Samara,Береговая улица,6,1,2,1,47.8,32.8,6.8,,3,1941,1,1,1,,,,2,,5,
https://samara.cian.ru/sale/flat/299180490/,2024-03-02 11:12:00,6200000,2,"Самарская область, Самара, р-н Октябрьский, просп. Ленина, 2",53.20554945,50.12974317996723,,Samara Oblast,Samara,Lenina Avenue,2,4,9,1,44.3,29.3,5.4,2.5,3,1967,1,1,1,1,1,1,16,3,32,17
https://samara.cian.ru/sale/flat/299273582/,2024-03-05 11:48:00,6700000,2,"Самарская область, Самара, р-н Промышленный, мкр. Юнгородок, Береговая ул., 8Б",53.2019293,50.28835893483707,,Samara Oblast,Samara,Береговая улица,8Б,1,3,1,47.0,32.0,6.0,,3,1972,4,1,1,,,,2,,5,1
https://samara.cian.ru/sale/flat/298214667/,2024-03-07 18:36:00,7000000,2,"Самарская область, Самара, р-н Промышленный, мкр. Солнечный, ул. 9-я Просека 2-я Линия, 21к7",,,,,,,,3,3,1,41.0,24.0,8.0,2.7,2,,1,1,1,1,,1,,,,
https://samara.cian.ru/sale/flat/298724380/,2024-03-18 22:10:00,6200000,2,"Самарская область, Самара, р-н Октябрьский, ул. Мичурина, 143",53.2143772,50.16416137035862,,Samara Oblast,Samara,Michurina Street,143,1,9,1,51.7,29.3,9.4,,3,1983,1,,,,1,1,11,7,22,11
